352,874,400,874,400,898,352,898,0.9992422
352,826,400,826,400,849,352,849,0.9992028
336,730,400,730,400,752,336,752,0.9991786
336,656,400,656,400,682,336,682,0.9991517
112,170,352,170,352,195,112,195,0.99911064
336,631,400,631,400,654,336,654,0.99911064
352,853,400,853,400,874,352,874,0.9990978
112,1024,368,1024,368,1046,112,1046,0.99906224
112,247,368,247,368,269,112,269,0.9990553
112,269,368,269,368,294,112,294,0.9990507
224,830,288,830,288,850,224,850,0.99904555
80,781,352,781,352,805,80,805,0.9990428
128,1001,352,1001,352,1023,128,1023,0.9990381
336,707,400,707,400,726,336,726,0.99902
224,855,272,855,272,875,224,875,0.9990056
288,50,416,50,416,95,288,95,0.999003
144,975,336,975,336,998,144,998,0.9990005
336,680,400,680,400,703,336,703,0.99899966
64,319,208,319,208,343,64,343,0.9989925
112,100,352,100,352,121,112,121,0.9989895
96,122,368,122,368,147,96,147,0.9989887
32,637,128,637,128,660,32,660,0.99897504
320,365,400,365,400,385,320,385,0.99896824
320,413,400,413,400,434,320,434,0.998966
208,808,288,808,288,827,208,827,0.9989625
64,369,208,369,208,390,64,390,0.99895775
32,736,96,736,96,757,32,757,0.9989569
320,559,400,559,400,583,320,583,0.99895525
320,461,400,461,400,485,320,485,0.9989548
352,809,400,809,400,826,352,826,0.9989435
320,511,400,511,400,534,320,534,0.9989392
32,809,144,809,144,830,32,830,0.9989373
32,857,112,857,112,878,32,878,0.9989372
64,466,208,466,208,487,64,487,0.9989347
32,688,160,688,160,709,32,709,0.998931
80,393,208,393,208,413,80,413,0.9989221
352,755,400,755,400,777,352,777,0.99892163
32,712,256,712,256,732,32,732,0.99892056
64,565,208,565,208,585,64,585,0.9989152
320,319,400,319,400,337,320,337,0.998914
80,491,224,491,224,513,80,513,0.99890316
64,416,208,416,208,439,64,439,0.99890184
32,930,208,930,208,950,32,950,0.9988938
32,760,304,760,304,780,32,780,0.9988921
80,587,224,587,224,609,80,609,0.9988887
80,540,224,540,224,561,80,561,0.9988877
80,345,240,345,240,365,80,365,0.998885
32,833,128,833,128,857,32,857,0.9988757
32,662,224,662,224,686,32,686,0.9988732
80,441,208,441,208,464,80,464,0.9988686
160,221,320,221,320,243,160,243,0.9988681
208,879,288,879,288,900,208,900,0.9988663
144,1050,320,1050,320,1072,144,1072,0.998865
32,904,400,904,400,928,32,928,0.998862
112,147,352,147,352,168,112,168,0.9988588
32,883,96,883,96,902,32,902,0.9988568
128,196,336,196,336,219,128,219,0.99885464
64,515,224,515,224,536,64,536,0.9988488
