240,954,336,954,336,977,240,977,0.99948055
384,717,448,717,448,737,384,737,0.9994349
128,329,416,329,416,350,128,350,0.99939287
48,1007,224,1007,224,1031,48,1031,0.999345
320,430,480,430,480,451,320,451,0.9993431
16,462,144,462,144,483,16,483,0.9993369
384,921,448,921,448,943,384,943,0.99933237
384,889,448,889,448,909,384,909,0.99927884
32,891,336,891,336,910,32,910,0.99927384
192,514,512,514,512,534,192,534,0.99925905
256,923,336,923,336,943,256,943,0.9992508
384,600,512,600,512,622,384,622,0.9992218
16,689,288,689,288,708,16,708,0.99920887
288,1106,368,1106,368,1126,288,1126,0.99917454
144,238,384,238,384,259,144,259,0.999161
16,517,80,517,80,533,16,533,0.99914515
384,541,512,541,512,562,384,562,0.99914515
16,661,80,661,80,679,16,679,0.9991417
16,601,80,601,80,620,16,620,0.9991412
160,432,240,432,240,452,160,452,0.9991399
384,761,448,761,448,777,384,777,0.99913883
48,1163,496,1163,496,1180,48,1180,0.99913603
16,371,96,371,96,390,16,390,0.9991229
288,1069,368,1069,368,1092,288,1092,0.9990896
160,1108,240,1108,240,1126,160,1126,0.99908364
160,403,496,403,496,423,160,423,0.99907875
384,662,512,662,512,679,384,679,0.999076
240,792,336,792,336,810,240,810,0.99907553
224,819,336,819,336,839,224,839,0.99905616
256,1048,480,1048,480,1067,256,1067,0.99905556
16,540,80,540,80,559,16,559,0.9990534
16,405,96,405,96,422,16,422,0.9990403
16,435,112,435,112,453,16,453,0.99902916
128,185,400,185,400,203,128,203,0.9990252
272,661,336,661,336,679,272,679,0.99901605
192,1046,240,1046,240,1076,192,1076,0.9990151
208,210,320,210,320,229,208,229,0.9989975
16,630,144,630,144,647,16,647,0.99899226
416,1106,480,1106,480,1126,416,1126,0.9989882
176,266,368,266,368,287,176,287,0.9989869
48,1070,112,1070,112,1091,48,1091,0.9989858
416,1069,480,1069,480,1091,416,1091,0.9989795
16,568,320,568,320,593,16,593,0.9989737
384,951,448,951,448,972,384,972,0.9989706
64,718,224,718,224,742,64,742,0.99896145
64,759,320,759,320,781,64,781,0.9989574
384,855,448,855,448,874,384,874,0.99895346
224,856,336,856,336,879,224,879,0.9989504
32,14,240,14,240,59,32,59,0.9989498
32,121,496,121,496,146,32,146,0.9989491
208,541,336,541,336,561,208,561,0.9989478
384,819,448,819,448,838,384,838,0.99892706
208,600,336,600,336,623,208,623,0.9989254
144,301,384,301,384,320,144,320,0.9989249
208,156,320,156,320,177,208,177,0.9989235
384,791,448,791,448,809,384,809,0.99892044
48,1049,160,1049,160,1066,48,1066,0.998917
304,461,368,461,368,483,304,483,0.99891603
