32,800,208,800,208,823,32,823,0.9992279
80,207,480,207,480,228,80,228,0.99922645
368,763,432,763,432,783,368,783,0.99921346
368,606,432,606,432,627,368,627,0.99920076
368,730,432,730,432,751,368,751,0.99919456
32,874,192,874,192,898,32,898,0.99919015
368,641,432,641,432,661,368,661,0.9991886
96,322,448,322,448,343,96,343,0.9991881
80,146,528,146,528,168,80,168,0.9991799
368,697,432,697,432,717,368,717,0.9991755
480,606,528,606,528,627,480,627,0.99916875
32,839,496,839,496,861,32,861,0.9991509
128,260,432,260,432,278,128,278,0.99914944
288,874,352,874,352,895,288,895,0.99914753
128,731,240,731,240,754,128,754,0.9991455
48,8,304,8,304,52,48,52,0.9991447
368,546,528,546,528,565,368,565,0.9991418
432,870,512,870,512,897,432,897,0.9991315
208,232,352,232,352,253,208,253,0.99912804
192,286,352,286,352,307,192,307,0.999089
48,1032,496,1032,496,1050,48,1050,0.999084
144,1001,416,1001,416,1021,144,1021,0.9990729
112,359,432,359,432,379,112,379,0.9990633
176,468,384,468,384,488,176,488,0.9990602
128,640,240,640,240,661,128,661,0.99904746
16,572,160,572,160,593,16,593,0.99904305
192,394,352,394,352,414,192,414,0.9990402
112,180,432,180,432,201,112,201,0.99904007
80,762,240,762,240,785,80,785,0.99903995
48,697,240,697,240,718,48,718,0.99903834
192,971,352,971,352,991,192,991,0.9990319
16,504,240,504,240,523,16,523,0.9990256
16,471,96,471,96,490,16,490,0.99902534
32,605,304,605,304,627,32,627,0.9990151
16,435,304,435,304,454,16,454,0.9990146
