0,68,304,68,304,101,0,101,0.9996092
80,606,128,606,128,621,80,621,0.99959534
32,1004,256,1004,256,1021,32,1021,0.9995592
0,510,80,510,80,527,0,527,0.99954295
240,887,288,887,288,904,240,904,0.99949145
0,495,272,495,272,511,0,511,0.9994716
0,476,128,476,128,494,0,494,0.99942774
240,612,288,612,288,628,240,628,0.9994099
0,319,288,319,288,337,0,337,0.9994
48,1061,240,1061,240,1075,48,1075,0.99939144
112,384,224,384,224,402,112,402,0.9993881
64,287,224,287,224,302,64,302,0.999355
240,816,288,816,288,832,240,832,0.9993187
224,835,288,835,288,850,224,850,0.99926263
0,1114,288,1114,288,1130,0,1130,0.9991086
96,410,192,410,192,425,96,425,0.99893504
16,219,256,219,256,235,16,235,0.9988576
32,973,240,973,240,988,32,988,0.9987979
240,595,288,595,288,611,240,611,0.99872166
224,803,288,803,288,819,224,819,0.99871635
0,302,288,302,288,321,0,321,0.9986802
32,618,128,618,128,633,32,633,0.99867237
32,685,112,685,112,704,32,704,0.9986432
96,237,192,237,192,255,96,255,0.9986298
32,532,128,532,128,547,32,547,0.9986039
0,805,176,805,176,820,0,820,0.99857354
0,846,64,846,64,859,0,859,0.99855024
96,101,224,101,224,165,96,165,0.9985337
48,356,240,356,240,371,48,371,0.99849224
48,546,112,546,112,559,48,559,0.9984511
32,700,192,700,192,716,32,716,0.9983461
16,939,256,939,256,953,16,953,0.9983388
0,858,64,858,64,872,0,872,0.99830127
224,850,288,850,288,869,224,869,0.9982534
32,574,112,574,112,589,32,589,0.99823666
0,824,96,824,96,844,0,844,0.99814916
96,443,192,443,192,459,96,459,0.9981482
32,637,96,637,96,652,32,652,0.9981345
224,510,288,510,288,527,224,527,0.9981201
64,394,192,394,192,409,64,409,0.99811745
32,751,112,751,112,765,32,765,0.99810827
48,1023,224,1023,224,1039,48,1039,0.9980835
32,656,96,656,96,670,32,670,0.99806553
16,888,240,888,240,919,16,919,0.9980654
32,718,192,718,192,734,32,734,0.9980186
0,267,272,267,272,286,0,286,0.9980007
0,1098,256,1098,256,1113,0,1113,0.9979929
32,769,112,769,112,786,32,786,0.9979138
32,676,96,676,96,689,32,689,0.9978502
64,254,176,254,176,269,64,269,0.9978091
32,735,112,735,112,750,32,750,0.9977913
32,560,112,560,112,574,32,574,0.99775726
96,333,176,333,176,347,96,347,0.99773324
16,598,80,598,80,613,16,613,0.997733
224,682,288,682,288,699,224,699,0.99771726
224,528,288,528,288,545,224,545,0.9976949
0,373,256,373,256,389,0,389,0.9976948
