336,476,496,476,496,501,336,501,0.9997305
32,446,224,446,224,471,32,471,0.99971837
320,552,544,552,544,575,320,575,0.9997032
464,747,544,747,544,779,464,779,0.99969816
112,162,448,162,448,191,112,191,0.99969053
480,883,544,883,544,903,480,903,0.99968946
32,951,96,951,96,978,32,978,0.99968743
320,948,560,948,560,980,320,980,0.99967694
32,481,256,481,256,504,32,504,0.99965775
32,408,528,408,528,436,32,436,0.9996062
432,711,544,711,544,737,432,737,0.99960357
208,1123,384,1123,384,1152,208,1152,0.999595
32,513,496,513,496,537,32,537,0.99959236
80,1035,272,1035,272,1063,80,1063,0.9995826
432,823,544,823,544,850,432,850,0.99956375
32,885,240,885,240,914,32,914,0.99950504
32,714,160,714,160,740,32,740,0.9994999
32,750,208,750,208,780,32,780,0.99948275
32,827,160,827,160,852,32,852,0.9994734
32,1078,128,1078,128,1104,32,1104,0.9994721
64,633,192,633,192,659,64,659,0.9994661
128,200,432,200,432,223,128,223,0.99946135
48,677,240,677,240,702,48,702,0.99946123
96,266,448,266,448,289,96,289,0.9994562
32,1107,112,1107,112,1135,32,1135,0.9994555
144,1158,432,1158,432,1186,144,1186,0.9994537
320,907,544,907,544,936,320,936,0.99944645
32,591,480,591,480,619,32,619,0.99944526
128,941,304,941,304,955,128,955,0.99943954
32,788,544,788,544,819,32,819,0.99943906
304,882,416,882,416,906,304,906,0.999435
320,632,544,632,544,655,320,655,0.99943393
192,298,368,298,368,321,192,321,0.9994049
128,328,416,328,416,353,128,353,0.99939084
176,234,384,234,384,258,176,258,0.99938285
160,369,384,369,384,399,160,399,0.99937755
112,64,192,64,192,138,112,138,0.99937433
48,552,192,552,192,578,48,578,0.99937266
