448,637,560,637,560,663,448,663,0.9996045
448,603,560,603,560,631,448,631,0.99960274
112,233,480,233,480,263,112,263,0.99958915
288,768,544,768,544,794,288,794,0.9995809
160,336,448,336,448,361,160,361,0.9995597
144,401,464,401,464,427,144,427,0.99955314
128,469,480,469,480,495,128,495,0.99954766
160,369,448,369,448,395,160,395,0.9995295
128,267,480,267,480,294,128,294,0.9995277
336,801,544,801,544,827,336,827,0.99952555
320,932,400,932,400,960,320,960,0.999524
112,1030,480,1030,480,1057,112,1057,0.99951434
48,534,160,534,160,563,48,563,0.99950874
48,1065,544,1065,544,1090,48,1090,0.9995067
496,929,544,929,544,960,496,960,0.9995042
48,700,544,700,544,728,48,728,0.9995018
48,900,384,900,384,926,48,926,0.9994992
256,535,352,535,352,563,256,563,0.9994979
48,636,384,636,384,662,48,662,0.99949646
48,603,400,603,400,629,48,629,0.9994955
48,931,144,931,144,958,48,958,0.99948597
192,301,384,301,384,327,192,327,0.9994815
304,834,544,834,544,859,304,859,0.9994795
432,532,560,532,560,563,432,563,0.99947816
144,737,544,737,544,761,144,761,0.99947363
0,1088,80,1088,80,1139,0,1139,0.999468
432,897,544,897,544,926,432,926,0.99945694
