48,542,160,542,160,568,48,568,0.9996087
48,916,384,916,384,941,48,941,0.99956757
432,539,560,539,560,568,432,568,0.99956137
304,814,528,814,528,840,304,840,0.9995534
48,710,528,710,528,737,48,737,0.99954
144,747,432,747,432,773,144,773,0.9995364
192,304,384,304,384,330,192,330,0.9995222
304,849,432,849,432,872,304,872,0.9995215
128,405,464,405,464,433,128,433,0.9995178
304,951,384,951,384,975,304,975,0.9995148
48,645,384,645,384,669,48,669,0.9995147
432,913,544,913,544,943,432,943,0.999501
48,611,560,611,560,636,48,636,0.99950004
96,235,464,235,464,262,96,262,0.99949825
480,744,528,744,528,772,480,772,0.9994904
480,848,528,848,528,873,480,873,0.99947506
432,644,560,644,560,671,432,671,0.99946445
112,472,480,472,480,500,112,500,0.9994641
272,781,528,781,528,806,272,806,0.99945205
112,270,464,270,464,296,112,296,0.99945086
160,373,400,373,400,399,160,399,0.9994493
96,1048,464,1048,464,1080,96,1080,0.99944574
144,339,432,339,432,364,144,364,0.999445
464,948,560,948,560,978,464,978,0.9994431
240,541,352,541,352,568,240,568,0.9994375
32,1085,544,1085,544,1110,32,1110,0.99942625
32,947,144,947,144,975,32,975,0.99942577
