160,173,384,173,384,198,160,198,0.9994785
64,268,496,268,496,294,64,294,0.9994722
272,1054,544,1054,544,1081,272,1081,0.99946433
16,680,384,680,384,705,16,705,0.99946004
16,488,400,488,400,516,16,516,0.9994474
16,552,544,552,544,579,16,579,0.9994392
16,1057,176,1057,176,1083,16,1083,0.9994382
16,962,96,962,96,985,16,985,0.99943775
16,1087,64,1087,64,1112,16,1112,0.99943537
448,963,544,963,544,986,448,986,0.99942505
16,617,144,617,144,643,16,643,0.99942136
448,803,544,803,544,829,448,829,0.9994153
320,1087,416,1087,416,1112,320,1112,0.9994086
16,458,448,458,448,484,16,484,0.9994079
128,300,432,300,432,327,128,327,0.9994061
192,710,544,710,544,738,192,738,0.99940383
16,836,240,836,240,862,16,862,0.99940145
16,772,208,772,208,799,16,799,0.9993882
192,205,368,205,368,231,192,231,0.9993855
192,646,544,646,544,673,192,673,0.999383
16,804,320,804,320,833,16,833,0.99937505
112,332,432,332,432,357,112,357,0.9993722
448,866,544,866,544,891,448,891,0.99936277
144,1087,240,1087,240,1112,144,1112,0.99936026
16,869,336,869,336,892,16,892,0.99935454
16,900,160,900,160,924,16,924,0.9993542
464,1085,544,1085,544,1112,464,1112,0.9993523
464,835,544,835,544,860,464,860,0.9993488
112,394,416,394,416,423,112,423,0.99934274
80,237,464,237,464,264,80,264,0.99933726
368,897,544,897,544,924,368,924,0.99933136
