32,811,176,811,176,839,32,839,0.99965036
288,591,512,591,512,618,288,618,0.99960595
288,646,512,646,512,673,288,673,0.99959105
256,947,496,947,496,975,256,975,0.99958855
112,314,416,314,416,340,112,340,0.9995851
432,727,512,727,512,753,432,753,0.99957806
144,176,384,176,384,200,144,200,0.99956375
320,977,384,977,384,1003,320,1003,0.999561
432,755,496,755,496,782,432,782,0.99954104
64,260,464,260,464,285,64,285,0.99953616
176,591,240,591,240,620,176,620,0.99952996
112,371,384,371,384,396,112,396,0.9994941
432,977,496,977,496,1003,432,1003,0.999482
16,426,432,426,432,452,16,452,0.99947757
176,645,240,645,240,673,176,673,0.999471
432,867,496,867,496,893,432,893,0.99946195
16,508,512,508,512,535,16,535,0.9994572
16,564,128,564,128,591,16,591,0.9994567
16,866,96,866,96,889,16,889,0.99944276
16,945,176,945,176,978,16,978,0.99944264
16,974,64,974,64,1003,16,1003,0.9994417
16,452,368,452,368,479,16,479,0.9994342
16,618,144,618,144,647,16,647,0.9994336
384,812,496,812,496,840,384,840,0.9994273
432,786,496,786,496,810,432,810,0.9994173
176,204,336,204,336,229,176,229,0.99941516
16,757,240,757,240,782,16,782,0.9994067
16,728,288,728,288,755,16,755,0.9994035
128,973,224,973,224,1002,128,1002,0.999393
16,702,176,702,176,728,16,728,0.99939024
80,231,432,231,432,258,80,258,0.9993886
112,287,400,287,400,313,112,313,0.9993724
16,786,336,786,336,810,16,810,0.9993718
