368,526,544,526,544,549,368,549,0.9995571
112,216,496,216,496,245,112,245,0.99955136
64,296,336,296,336,322,64,322,0.9995407
64,364,384,364,384,388,64,388,0.99953794
352,501,544,501,544,524,352,524,0.99953246
64,399,144,399,144,417,64,417,0.9994306
64,340,112,340,112,357,64,357,0.9992254
464,457,544,457,544,474,464,474,0.9992199
464,387,544,387,544,405,464,405,0.9992015
192,809,432,809,432,834,192,834,0.9991903
80,138,512,138,512,169,80,169,0.99917114
192,912,448,912,448,936,192,936,0.99916387
352,768,400,768,400,786,352,786,0.9991394
384,578,544,578,544,600,384,600,0.99912125
64,430,400,430,400,455,64,455,0.9990895
208,336,256,336,256,357,208,357,0.99908185
464,618,544,618,544,635,464,635,0.9990709
64,685,160,685,160,706,64,706,0.9990514
64,465,144,465,144,486,64,486,0.99904627
64,626,208,626,208,647,64,647,0.99903846
64,658,144,658,144,676,64,676,0.99901414
464,673,544,673,544,691,464,691,0.99900985
240,194,352,194,352,213,240,213,0.9990096
64,777,208,777,208,795,64,795,0.9989988
208,170,384,170,384,187,208,187,0.99899656
192,860,448,860,448,885,192,885,0.9989936
416,63,576,63,576,139,416,139,0.9989832
64,748,192,748,192,764,64,764,0.9989818
464,648,544,648,544,665,464,665,0.9989706
224,270,368,270,368,293,224,293,0.9989643
480,328,544,328,544,345,480,345,0.9989575
496,765,560,765,560,783,496,783,0.99893254
288,740,400,740,400,758,288,758,0.9989219
368,553,544,553,544,578,368,578,0.9989182
160,887,464,887,464,912,160,912,0.9989121
144,832,480,832,480,858,144,858,0.998911
144,244,448,244,448,271,144,271,0.99891055
464,736,560,736,560,754,464,754,0.9989071
