384,847,448,847,448,868,384,868,0.99936813
80,141,432,141,432,165,80,165,0.99934584
144,287,368,287,368,307,144,307,0.9993185
48,909,448,909,448,931,48,931,0.9992786
288,590,448,590,448,610,288,610,0.9992442
128,192,384,192,384,213,128,213,0.9992424
48,1051,480,1051,480,1075,48,1075,0.99923074
160,1104,224,1104,224,1121,160,1121,0.99921894
368,741,448,741,448,758,368,758,0.9991974
16,609,80,609,80,627,16,627,0.9991767
240,814,336,814,336,834,240,834,0.9991737
16,658,80,658,80,675,16,675,0.9991641
272,1104,352,1104,352,1123,272,1123,0.99915636
80,781,448,781,448,805,80,805,0.99911636
240,968,448,968,448,988,240,988,0.99911386
144,218,400,218,400,238,144,238,0.99910384
16,445,224,445,224,465,16,465,0.99910116
16,419,208,419,208,437,16,437,0.99909234
256,943,448,943,448,962,256,962,0.9990891
144,496,496,496,496,517,144,517,0.999087
384,879,448,879,448,898,384,898,0.9990711
176,318,336,318,336,339,176,339,0.99903333
48,1077,96,1077,96,1093,48,1093,0.99902546
208,165,336,165,336,182,208,182,0.9990024
384,816,448,816,448,836,384,836,0.99899036
64,554,144,554,144,570,64,570,0.9989875
16,630,80,630,80,646,16,646,0.99896824
320,526,480,526,480,544,320,544,0.998966
16,685,96,685,96,702,16,702,0.9989511
416,17,464,17,464,51,416,51,0.9989372
16,469,48,469,48,491,16,491,0.99893445
16,713,160,713,160,729,16,729,0.9989316
160,688,496,688,496,707,160,707,0.99892896
16,340,80,340,80,359,16,359,0.99892884
208,633,496,633,496,650,208,650,0.99892527
272,1078,352,1078,352,1095,272,1095,0.99891794
400,1104,480,1104,480,1126,400,1126,0.9989172
64,259,432,259,432,278,64,278,0.99890995
144,524,224,524,224,542,144,542,0.9989009
32,739,208,739,208,759,32,759,0.9988961
224,847,336,847,336,866,224,866,0.9988918
400,1080,480,1080,480,1098,400,1098,0.9988871
16,395,224,395,224,414,16,414,0.9988803
208,43,448,43,448,120,208,120,0.9988716
0,372,320,372,320,390,0,390,0.9988707
224,877,336,877,336,902,224,902,0.9988656
32,1149,416,1149,416,1169,32,1169,0.99886453
48,1021,208,1021,208,1041,48,1041,0.99886405
144,609,496,609,496,629,144,629,0.99885976
