352,701,432,701,432,725,352,725,0.99966264
160,703,304,703,304,724,160,724,0.999622
32,478,112,478,112,498,32,498,0.9995603
32,561,144,561,144,580,32,580,0.9995443
32,507,256,507,256,527,32,527,0.9995364
128,243,352,243,352,262,128,262,0.9995136
112,327,368,327,368,350,112,350,0.99950445
144,72,432,72,432,121,144,121,0.9994972
176,732,304,732,304,751,176,751,0.9994923
32,453,96,453,96,470,32,470,0.999476
400,865,528,865,528,925,400,925,0.99945384
128,186,352,186,352,208,128,208,0.9994497
160,799,272,799,272,818,160,818,0.9994456
32,614,272,614,272,632,32,632,0.9994404
96,826,272,826,272,847,96,847,0.99943894
160,478,288,478,288,499,160,499,0.9994295
192,561,432,561,432,582,192,582,0.99941254
176,379,304,379,304,404,176,404,0.9994105
32,952,448,952,448,969,32,969,0.9993801
160,451,432,451,432,473,160,473,0.999338
64,974,432,974,432,993,64,993,0.9993325
16,674,304,674,304,697,16,697,0.99932384
96,216,368,216,368,235,96,235,0.9993212
80,856,272,856,272,877,80,877,0.99931
16,637,192,637,192,656,16,656,0.9993007
224,586,432,586,432,607,224,607,0.99927145
64,156,400,156,400,179,64,179,0.99925977
48,297,416,297,416,321,48,321,0.99924916
16,587,144,587,144,605,16,605,0.9992454
336,799,432,799,432,819,336,819,0.9992415
16,425,320,425,320,443,16,443,0.99922764
112,270,368,270,368,292,112,292,0.99921787
192,766,432,766,432,787,192,787,0.9992161
352,730,432,730,432,751,352,751,0.99921167
352,671,432,671,432,697,352,697,0.9991955
