32,950,96,950,96,980,32,980,0.99974006
48,527,352,527,352,553,48,553,0.99973935
336,486,496,486,496,510,336,510,0.9997377
432,884,496,884,496,905,432,905,0.99973005
96,1155,384,1155,384,1186,96,1186,0.99972016
112,270,448,270,448,297,112,297,0.99971217
272,949,496,949,496,977,272,977,0.9997068
416,526,464,526,464,546,416,546,0.9997017
208,305,352,305,352,330,208,330,0.99968874
144,336,416,336,416,366,144,366,0.999684
304,638,512,638,512,663,304,663,0.9996829
416,749,496,749,496,777,416,777,0.9996828
304,558,512,558,512,586,304,586,0.99967635
416,601,464,601,464,622,416,622,0.9996735
272,907,496,907,496,939,272,939,0.99965894
112,172,432,172,432,204,112,204,0.99964094
32,827,160,827,160,852,32,852,0.9996357
32,718,160,718,160,744,32,744,0.99963427
48,681,240,681,240,707,48,707,0.99963295
32,885,368,885,368,913,32,913,0.999627
32,414,528,414,528,449,32,449,0.99962246
384,825,496,825,496,851,384,851,0.9996215
32,1034,272,1034,272,1062,32,1062,0.99962115
32,455,256,455,256,480,32,480,0.9996177
384,715,496,715,496,741,384,741,0.9996176
32,487,256,487,256,514,32,514,0.99958223
32,752,208,752,208,782,32,782,0.99957865
32,1077,208,1077,208,1103,32,1103,0.9995759
336,1039,560,1039,560,1117,336,1117,0.99957556
32,785,544,785,544,819,32,819,0.9995721
32,606,336,606,336,633,32,633,0.9995592
64,561,192,561,192,587,64,587,0.9995503
176,242,368,242,368,266,176,266,0.999537
128,207,432,207,432,231,128,231,0.99953544
112,942,256,942,256,958,112,958,0.99952495
208,48,368,48,368,170,208,170,0.9995214
32,989,304,989,304,1003,32,1003,0.99951446
144,1120,320,1120,320,1150,144,1150,0.9995078
48,640,192,640,192,666,48,666,0.99949384
160,376,384,376,384,408,160,408,0.999493
