176,1132,432,1132,432,1161,176,1161,0.9997261
0,1015,144,1015,144,1052,0,1052,0.99971765
0,872,192,872,192,905,0,905,0.99971527
64,358,448,358,448,387,64,387,0.9997142
432,871,560,871,560,903,432,903,0.9996942
0,761,208,761,208,796,0,796,0.9996799
0,615,560,615,560,645,0,645,0.9996768
96,540,464,540,464,573,96,573,0.99967027
0,726,560,726,560,757,0,757,0.9996681
64,322,448,322,448,352,64,352,0.9996592
0,244,544,244,544,278,0,278,0.99965787
0,909,368,909,368,940,0,940,0.9996543
0,690,560,690,560,721,0,721,0.9996506
0,1054,208,1054,208,1091,0,1091,0.9996482
432,797,560,797,560,828,432,828,0.9996393
384,1018,544,1018,544,1051,384,1051,0.9996331
64,284,464,284,464,315,64,315,0.99963164
384,980,544,980,544,1014,384,1014,0.99962974
0,650,128,650,128,682,0,682,0.9996289
0,800,80,800,80,833,0,833,0.99962866
80,396,432,396,432,425,80,425,0.99962795
432,910,560,910,560,938,432,938,0.9996278
0,955,544,955,544,972,0,972,0.99962306
464,760,560,760,560,792,464,792,0.9996189
384,1055,544,1055,544,1088,384,1088,0.9996178
208,1092,384,1092,384,1124,208,1124,0.9996117
0,982,160,982,160,1011,0,1011,0.99961084
0,1173,544,1173,544,1190,0,1190,0.9996068
240,801,368,801,368,832,240,832,0.9996068
80,433,432,433,432,467,80,467,0.99960536
272,650,560,650,560,683,272,683,0.9996031
