48,1027,208,1027,208,1046,48,1046,0.99966645
320,527,368,527,368,545,320,545,0.9996412
112,206,384,206,384,225,112,225,0.9996395
400,1107,464,1107,464,1125,400,1125,0.9996325
16,353,304,353,304,372,16,372,0.99959844
368,976,432,976,432,994,368,994,0.99958986
176,303,320,303,320,322,176,322,0.99958414
384,20,432,20,432,51,384,51,0.9995479
32,601,80,601,80,617,32,617,0.9995333
400,1082,464,1082,464,1099,400,1099,0.9995017
80,797,432,797,432,819,80,819,0.99948704
176,156,320,156,320,173,176,173,0.99946636
16,524,144,524,144,543,16,543,0.99942786
368,859,432,859,432,878,368,878,0.999092
16,448,144,448,144,467,16,467,0.99907315
16,624,160,624,160,643,16,643,0.9990251
80,133,416,133,416,156,80,156,0.9990109
224,859,320,859,320,877,224,877,0.99900705
144,497,224,497,224,516,144,516,0.9990054
48,921,432,921,432,940,48,940,0.9989906
48,1057,464,1057,464,1078,48,1078,0.99898976
16,498,96,498,96,515,16,515,0.99897885
16,582,64,582,64,596,16,596,0.9989219
128,182,368,182,368,199,128,199,0.9988869
16,730,80,730,80,746,16,746,0.9988642
16,326,80,326,80,342,16,342,0.9988588
16,706,96,706,96,723,16,723,0.99885464
144,581,480,581,480,599,144,599,0.9988518
16,399,208,399,208,416,16,416,0.998844
16,652,96,652,96,668,16,668,0.9988438
144,473,480,473,480,491,144,491,0.9988404
16,474,96,474,96,489,16,489,0.99882036
48,1081,96,1081,96,1097,48,1097,0.9988029
16,679,128,679,128,694,16,694,0.9987908
224,890,320,890,320,911,224,911,0.9987884
352,758,432,758,432,774,352,774,0.99877745
272,562,432,562,432,579,272,579,0.9987748
16,377,208,377,208,393,16,393,0.99877435
64,246,416,246,416,263,64,263,0.9987735
16,424,224,424,224,442,16,442,0.9987722
176,75,432,75,432,133,176,133,0.99875474
128,272,352,272,352,292,128,292,0.9987519
368,829,432,829,432,848,368,848,0.99874496
224,828,320,828,320,848,224,848,0.9987363
240,952,432,952,432,970,240,970,0.9987362
368,890,432,890,432,908,368,908,0.998735
32,757,176,757,176,775,32,775,0.9987244
32,1150,448,1150,448,1169,32,1169,0.9987178
256,1081,336,1081,336,1100,256,1100,0.99871683
304,498,464,498,464,518,304,518,0.9987086
144,1107,352,1107,352,1124,144,1124,0.9987054
192,656,480,656,480,675,192,675,0.9986993
144,707,480,707,480,725,144,725,0.99869746
224,975,320,975,320,996,224,996,0.99869055
192,602,480,602,480,618,192,618,0.99868935
