432,583,560,583,560,616,432,616,0.9997023
448,504,560,504,560,537,448,537,0.9996973
448,663,560,663,560,695,448,695,0.9996959
416,1004,560,1004,560,1037,416,1037,0.9996941
32,541,224,541,224,574,32,574,0.9996939
432,811,560,811,560,845,432,845,0.9996935
32,962,128,962,128,996,32,996,0.9996921
32,502,192,502,192,536,32,536,0.99969006
192,772,384,772,384,805,192,805,0.9996898
448,885,560,885,560,920,448,920,0.99968886
432,1040,560,1040,560,1075,432,1075,0.99968684
432,965,560,965,560,997,432,997,0.9996855
432,466,560,466,560,497,432,497,0.999683
176,144,400,144,400,181,176,181,0.99968207
432,543,560,543,560,578,432,578,0.99968195
448,738,560,738,560,768,448,768,0.9996768
432,850,560,850,560,881,432,881,0.9996767
176,308,400,308,400,342,176,342,0.9996712
432,925,560,925,560,960,432,960,0.999671
240,24,384,24,384,92,240,92,0.9996697
272,701,384,701,384,732,272,732,0.9996679
272,623,384,623,384,654,272,654,0.99966717
16,1116,160,1116,160,1138,16,1138,0.9996668
48,27,176,27,176,75,48,75,0.99966526
16,1001,176,1001,176,1035,16,1035,0.99966514
16,810,176,810,176,843,16,843,0.9996643
32,185,528,185,528,220,32,220,0.999663
144,104,416,104,416,138,144,138,0.9996623
16,884,144,884,144,918,16,918,0.9996586
32,226,544,226,544,261,32,261,0.9996561
16,422,208,422,208,460,16,460,0.99965036
16,924,224,924,224,957,16,957,0.9996476
256,1118,432,1118,432,1139,256,1139,0.99964726
16,461,160,461,160,495,16,495,0.9996455
16,1040,144,1040,144,1072,16,1072,0.9996431
16,347,560,347,560,380,16,380,0.99964
16,736,176,736,176,766,16,766,0.9996388
16,660,144,660,144,692,16,692,0.9996381
432,424,560,424,560,462,432,462,0.99963725
384,1080,576,1080,576,1117,384,1117,0.9996371
16,619,80,619,80,654,16,654,0.99963605
16,700,80,700,80,731,16,731,0.99963593
16,580,144,580,144,613,16,613,0.999634
512,1120,576,1120,576,1142,512,1142,0.99963295
112,267,448,267,448,303,112,303,0.9996321
