432,752,496,752,496,777,432,777,0.99955744
64,258,448,258,448,281,64,281,0.9995528
144,173,368,173,368,197,144,197,0.99952245
112,367,384,367,384,392,112,392,0.99952114
16,861,96,861,96,886,16,886,0.9994985
176,588,496,588,496,614,176,614,0.9994981
16,504,496,504,496,530,16,530,0.9994849
112,310,400,310,400,335,112,335,0.99947435
176,641,496,641,496,666,176,666,0.999464
432,969,496,969,496,996,432,996,0.9994624
432,779,496,779,496,805,432,805,0.99946016
16,970,64,970,64,997,16,997,0.99945134
16,752,224,752,224,778,16,778,0.999446
16,778,320,778,320,804,16,804,0.9994405
16,614,144,614,144,640,16,640,0.99944
16,944,160,944,160,971,16,971,0.99943715
16,421,432,421,432,448,16,448,0.99943644
16,561,112,561,112,585,16,585,0.9994312
16,694,176,694,176,721,16,721,0.9994293
16,449,368,449,368,475,16,475,0.99942076
384,807,496,807,496,832,384,832,0.9993998
176,200,320,200,320,224,176,224,0.9993956
432,726,496,726,496,748,432,748,0.99939215
16,724,288,724,288,751,16,751,0.99937004
80,230,432,230,432,255,80,255,0.99936813
128,967,224,967,224,998,128,998,0.9993488
16,807,160,807,160,831,16,831,0.99934417
112,284,400,284,400,311,112,311,0.9993438
240,942,496,942,496,969,240,969,0.99931896
304,970,384,970,384,996,304,996,0.99931633
416,859,496,859,496,887,416,887,0.9993069
