48,225,448,225,448,249,48,249,0.9995296
16,654,128,654,128,679,16,679,0.9995129
16,627,464,627,464,650,16,650,0.99950564
16,856,176,856,176,878,16,878,0.99949324
16,947,272,947,272,970,16,970,0.9994407
96,396,400,396,400,421,96,421,0.9994072
16,597,272,597,272,622,16,622,0.9994037
48,1036,432,1036,432,1060,48,1060,0.9993923
16,341,480,341,480,364,16,364,0.9993812
176,253,304,253,304,278,176,278,0.9993717
32,683,208,683,208,707,32,707,0.9993592
224,147,304,147,304,193,224,193,0.99935573
64,742,176,742,176,763,64,763,0.9993555
400,885,480,885,480,912,400,912,0.9993461
176,485,320,485,320,508,176,508,0.9993406
112,452,384,452,384,479,112,479,0.9993394
16,1064,480,1064,480,1089,16,1089,0.99933845
416,947,480,947,480,971,416,971,0.9993383
400,852,480,852,480,879,400,879,0.99932086
176,369,288,369,288,390,176,390,0.99930847
400,825,480,825,480,850,400,850,0.9993037
0,423,480,423,480,450,0,450,0.9992913
400,656,480,656,480,679,400,679,0.99928004
400,683,480,683,480,708,400,708,0.9992754
48,712,176,712,176,735,48,735,0.99927205
400,796,480,796,480,821,400,821,0.99926156
176,540,320,540,320,566,176,566,0.99924564
96,281,384,281,384,305,96,305,0.9992392
0,795,304,795,304,822,0,822,0.99923015
0,312,480,312,480,335,0,335,0.99922967
0,827,176,827,176,849,0,849,0.9992274
0,884,96,884,96,913,0,913,0.9992011
