384,893,464,893,464,917,384,917,0.99963415
16,973,144,973,144,994,16,994,0.9996271
16,697,80,697,80,716,16,716,0.99960774
160,125,384,125,384,148,160,148,0.9995962
16,460,80,460,80,479,16,479,0.99958235
192,96,368,96,368,120,192,120,0.9995778
352,509,464,509,464,535,352,535,0.99947125
384,643,464,643,464,666,384,666,0.9994708
352,998,448,998,448,1023,352,1023,0.9994241
16,792,224,792,224,811,16,811,0.9993467
240,565,464,565,464,584,240,584,0.9993284
336,350,448,350,448,375,336,375,0.99931264
160,179,384,179,384,200,160,200,0.9992842
208,232,352,232,352,252,208,252,0.99927
16,997,304,997,304,1022,16,1022,0.9992669
16,408,96,408,96,426,16,426,0.9992582
240,508,304,508,304,536,240,536,0.99925655
16,1048,64,1048,64,1076,16,1076,0.9992557
112,204,432,204,432,229,112,229,0.9992212
384,919,464,919,464,944,384,944,0.9991892
144,457,464,457,464,480,144,480,0.9991843
176,150,384,150,384,175,176,175,0.9991842
320,749,448,749,448,792,320,792,0.99918026
160,1104,384,1104,384,1124,160,1124,0.99917454
0,352,272,352,272,375,0,375,0.9991732
112,1049,160,1049,160,1077,112,1077,0.99915516
224,1048,304,1048,304,1075,224,1075,0.9991505
0,892,80,892,80,919,0,919,0.9991497
160,1129,384,1129,384,1153,160,1153,0.99914527
0,643,112,643,112,664,0,664,0.99914324
0,586,224,586,224,611,0,611,0.99913555
0,537,112,537,112,560,0,560,0.999126
0,323,464,323,464,349,0,349,0.999124
384,814,464,814,464,841,384,841,0.9991155
0,868,192,868,192,890,0,890,0.99910814
0,561,128,561,128,586,0,586,0.9990914
384,1051,464,1051,464,1076,384,1076,0.9990814
0,508,128,508,128,534,0,534,0.9990736
112,259,432,259,432,297,112,297,0.99906844
0,380,240,380,240,402,0,402,0.99906
0,922,144,922,144,944,0,944,0.9990577
368,695,464,695,464,719,368,719,0.99905545
368,787,464,787,464,813,368,813,0.99903405
0,748,224,748,224,789,0,789,0.9990331
