48,73,352,73,352,103,48,103,0.9996754
64,41,320,41,320,67,64,67,0.999647
16,606,192,606,192,624,16,624,0.99957365
64,1091,304,1091,304,1107,64,1107,0.99957365
16,546,192,546,192,564,16,564,0.99957234
64,188,304,188,304,205,64,205,0.999572
288,794,368,794,368,812,288,812,0.999571
16,691,160,691,160,707,16,707,0.99955076
288,815,368,815,368,832,288,832,0.99953735
304,441,384,441,384,459,304,459,0.99950504
304,689,368,689,368,707,304,707,0.9994925
288,771,352,771,352,790,288,790,0.99948645
288,729,368,729,368,749,288,749,0.9994796
16,586,224,586,224,604,16,604,0.9994709
304,586,368,586,368,603,304,603,0.99945265
304,921,368,921,368,938,304,938,0.9994155
16,441,224,441,224,457,16,457,0.9993987
288,667,368,667,368,687,288,687,0.99934536
0,461,224,461,224,480,0,480,0.9991798
48,1049,336,1049,336,1064,48,1064,0.9991535
48,1025,336,1025,336,1045,48,1045,0.99909663
288,522,368,522,368,540,288,540,0.99894935
48,169,336,169,336,185,48,185,0.99890554
0,877,368,877,368,896,0,896,0.99889106
96,1069,288,1069,288,1085,96,1085,0.99887794
16,335,320,335,320,355,16,355,0.99887747
0,273,384,273,384,292,0,292,0.99887127
0,753,144,753,144,770,0,770,0.9988393
304,898,368,898,368,918,304,918,0.9988342
16,649,176,649,176,665,16,665,0.9988292
272,402,352,402,352,418,272,418,0.9988279
0,814,80,814,80,832,0,832,0.9988257
16,900,80,900,80,916,16,916,0.9988004
64,1113,304,1113,304,1128,64,1128,0.99878484
64,357,272,357,272,375,64,375,0.9987791
0,963,144,963,144,981,0,981,0.99877197
0,628,208,628,208,645,0,645,0.99877053
192,921,256,921,256,937,192,937,0.9987503
16,858,112,858,112,874,16,874,0.9987423
0,795,80,795,80,811,0,811,0.9987332
0,668,224,668,224,686,0,686,0.9987311
176,898,256,898,256,917,176,917,0.99872774
16,921,80,921,80,936,16,936,0.99872655
0,730,224,730,224,748,0,748,0.9987198
96,106,288,106,288,123,96,123,0.9987143
288,544,368,544,368,562,288,562,0.99870276
0,399,128,399,128,417,0,417,0.9986933
0,776,96,776,96,790,0,790,0.99869245
48,126,320,126,320,145,48,145,0.99868315
192,297,336,297,336,312,192,312,0.99867874
0,147,368,147,368,165,0,165,0.99867517
96,231,272,231,272,246,96,246,0.9986688
288,751,368,751,368,770,288,770,0.9986688
0,297,64,297,64,312,0,312,0.99865425
288,649,368,649,368,667,288,667,0.9986456
48,1004,320,1004,320,1023,48,1023,0.9986376
288,605,368,605,368,624,288,624,0.9986217
288,962,368,962,368,981,288,981,0.99862146
0,504,224,504,224,520,0,520,0.99859565
288,625,368,625,368,645,288,645,0.9985884
16,524,160,524,160,541,16,541,0.99857986
